listing_db_id,latitude,longitude,price,aqi,nwi_score,nearest_bus_stop_miles,nearby_bus_stops,nearby_parks,nearest_park_miles
18052,38.897697,-76.86367,1850,34,10.7,0.54,31,1,0.82
18053,38.965034,-76.901215,1496,34,10.2,0.16,39,1,0.87
18054,39.053593,-76.937813,1460,34,17.0,0.12,30,0,1.32
18055,38.912189,-76.92765,1892,34,12.7,0.09,89,2,0.52
18056,39.08894,-76.864113,1784,34,18.5,0.24,29,0,1.1
18057,38.897141,-76.842392,3551,34,15.2,0.04,71,1,0.64
18058,38.838421,-76.909447,1845,34,9.8,0.04,56,1,0.39
18059,38.936047,-76.924538,1360,34,11.3,0.13,85,0,1.67
18060,38.927691,-76.9068,1850,34,9.0,0.37,66,0,1.22
18061,38.912189,-76.92765,2137,34,12.7,0.09,89,2,0.52
18062,39.000693,-76.750168,4800,39,10.5,0.49,12,0,4.55
18063,38.765782,-76.856748,875,32,4.3,1.53,0,0,1.09
18064,38.95752,-76.882576,1800,34,11.2,0.06,80,1,0.71
18065,38.991598,-76.866294,760,34,13.8,0.11,74,0,1.48
18066,38.952621,-76.954735,1250,34,13.3,0.02,114,1,0.64
18067,38.858005,-76.92317,2875,34,10.7,0.3,69,3,0.21
18068,38.758401,-77.026192,3600,28,10.7,0.15,12,0,1.24
18069,38.956326,-76.880211,1800,34,11.2,0.19,78,0,0.8
18070,38.963956,-76.946742,1400,34,13.3,0.04,120,0,1.54
18071,38.890984,-76.810468,1050,34,13.5,0.12,39,0,1.31
18072,38.855023,-76.735887,1250,39,8.5,1.46,0,0,4.91
18073,38.91832,-76.735065,2600,39,11.8,0.06,37,0,4.33
18074,39.028123,-76.920487,1625,34,14.0,0.12,33,0,1.13
18075,38.955121,-76.91125,2650,34,10.7,0.38,39,0,0.9
18076,38.838421,-76.909447,1591,34,9.8,0.04,56,1,0.39
18077,38.839705,-76.743728,5500,39,8.5,2.6,0,0,4.56
18078,38.893364,-76.821259,1100,34,13.0,0.1,62,1,0.76
18079,38.817692,-76.896042,1435,34,15.3,0.17,35,1,0.72
18080,38.895622,-76.79184,2900,39,10.5,0.17,17,0,2.2
18081,39.071964,-76.842926,1633,34,10.5,0.48,6,0,0.99
18082,39.04364,-76.944412,1415,34,9.5,0.04,33,0,1.82
18083,39.070007,-76.8629,1446,34,9.8,0.5,8,1,0.23
18084,39.002396,-76.915115,3600,34,13.2,0.3,55,2,0.19
18085,38.992241,-76.924789,4375,34,15.3,0.41,36,1,0.75
18086,38.773491,-76.882232,2160,32,9.2,0.54,2,1,0.48
18087,38.692336,-76.904721,3000,32,6.7,5.2,0,0,3.45
18088,38.808083,-76.961914,1480,34,9.8,0.05,48,1,0.81
18089,38.957115,-76.920532,1385,34,15.3,0.05,60,0,1.41
18090,39.102001,-76.857307,1950,34,17.3,0.35,26,0,2.0
18091,38.847023,-76.891502,1500,34,14.8,0.2,100,1,0.82
18092,39.052209,-76.847428,3200,34,5.3,1.8,0,1,0.18
18093,38.839439,-76.704063,1800,39,3.2,2.72,0,0,6.68
18094,38.98828,-76.834896,3300,34,9.2,0.11,37,0,1.02
18095,38.963966,-76.946754,1400,34,13.3,0.04,120,0,1.54
18096,38.837173,-76.948982,1995,34,17.3,0.07,119,1,0.26
18097,39.102001,-76.857307,1850,34,17.3,0.35,26,0,2.0
18098,38.817699,-76.896042,1280,34,15.3,0.17,35,1,0.72
18099,38.847031,-76.89151,1850,34,14.8,0.21,100,1,0.82
18100,38.994176,-76.820068,4541,34,6.5,0.21,15,0,1.42
18663,39.053539,-77.11898,2075,29,7.3,0.55,20,2,0.56
18664,39.059933,-77.124039,2725,29,19.5,0.27,9,2,0.64
18665,39.061771,-77.132393,2415,29,11.5,0.66,1,1,0.38
18666,39.12624,-77.206528,2675,24,12.3,2.22,0,0,2.94
18667,39.00639,-76.984039,1991,34,10.5,0.02,64,1,0.44
18668,39.152946,-77.174973,2090,29,11.5,2.35,0,0,3.94
18669,39.100262,-77.187912,2419,29,13.8,1.57,0,0,1.05
18670,39.053539,-77.11898,2075,29,7.3,0.55,20,2,0.56
18671,39.039333,-77.050224,1738,29,19.2,0.05,48,0,1.02
18672,39.137215,-77.204979,2380,24,14.7,2.46,0,0,3.44
18673,39.179447,-77.261208,1911,24,14.7,6.62,0,0,6.59
18674,39.049397,-77.1092,2760,29,16.2,0.02,27,1,0.62
18675,39.06963,-77.111198,1680,29,13.5,0.24,29,0,1.16
18676,39.154957,-77.06134,2674,29,15.7,0.1,28,0,4.37
18677,39.059338,-77.125313,1975,29,19.5,0.35,9,2,0.56
18678,38.989048,-77.03186,2445,28,13.8,0.06,113,0,2.27
18679,39.16021,-77.218262,1915,24,12.8,4.03,0,0,5.06
18680,39.048981,-77.118851,3353,29,17.5,0.33,22,2,0.25
18681,39.11253,-77.183525,2136,29,16.7,0.98,0,0,1.38
18682,39.057255,-77.049194,2104,29,11.7,0.05,41,0,0.86
18683,39.027473,-77.101852,2085,29,13.0,1.23,0,1,0.69
18684,39.115124,-77.201263,1814,24,14.2,1.87,0,0,2.18
18685,39.117191,-77.22847,1800,23,14.7,3.32,0,0,2.06
18686,38.998325,-77.031395,2625,28,14.3,0.07,96,0,2.9
18687,39.145701,-77.174321,2163,29,12.7,1.85,0,0,3.44
18688,39.088215,-77.078857,1745,29,15.5,0.05,39,0,1.23
18689,39.115124,-77.201263,2001,24,14.2,1.87,0,0,2.18
18690,39.183784,-77.240273,1855,24,13.0,5.98,0,0,6.68
18691,39.088215,-77.078857,2028,29,15.5,0.05,39,0,1.23
18692,39.095146,-77.194534,2805,29,15.2,2.18,0,0,1.37
18693,39.10606,-77.195221,3135,29,17.5,1.73,0,0,1.57
18694,39.203064,-77.257713,3240,25,15.3,7.6,0,0,8.13
18695,39.146248,-77.22374,1656,24,15.3,3.64,0,0,4.07
18696,39.108734,-77.2052,2615,24,14.8,2.16,0,0,1.95
18697,38.984043,-77.096846,2295,28,18.0,0.09,29,1,0.92
18698,39.115124,-77.201263,2404,24,14.2,1.87,0,0,2.18
18699,39.061798,-77.129173,1939,29,16.3,0.48,5,1,0.48
18700,39.156012,-77.300722,2500,23,12.8,7.67,0,0,6.11
18701,39.053539,-77.11898,1900,29,7.3,0.55,20,2,0.56
18702,39.115124,-77.201263,2334,24,14.2,1.87,0,0,2.18
18703,39.143963,-77.225624,2186,24,11.8,3.65,0,0,3.91
18704,39.045837,-77.114105,3210,29,17.5,0.14,19,2,0.29
18705,39.192188,-77.247314,2020,24,13.0,6.67,0,0,7.3
18706,39.036983,-77.049789,1869,29,19.2,0.06,46,0,1.16
18707,39.179447,-77.261208,1475,24,14.7,6.62,0,0,6.59
18708,39.116688,-77.170097,3290,29,17.7,0.2,10,0,1.43
18709,39.079418,-77.139305,2116,29,12.3,0.06,19,1,0.41
18710,39.090832,-77.204948,3001,24,16.3,2.36,0,0,1.31
18936,39.050321,-77.11318,2000,29,11.3,0.19,30,1,0.48
18937,39.00639,-76.984039,1932,34,10.5,0.02,64,1,0.44
18938,39.106499,-77.055908,1300,29,10.0,1.01,0,0,1.02
18939,39.149403,-77.062302,2400,29,15.7,0.06,31,0,3.99
18940,39.124973,-77.158288,2469,29,10.5,0.5,8,0,2.09
18941,39.140938,-77.226692,2400,24,16.3,3.6,0,0,3.7
18942,39.184418,-77.235252,2250,24,15.7,5.84,0,0,6.71
18943,39.081322,-76.944672,2015,34,11.7,0.07,50,1,0.42
18944,39.098248,-77.102365,1500,29,11.5,1.27,0,0,1.63
18945,39.045108,-77.054365,3349,29,16.7,0.12,48,1,0.58
19178,38.893364,-76.821259,1100,34,13.0,0.1,62,1,0.76
19179,38.765385,-77.016754,1000,28,9.7,0.4,23,0,1.65
19180,38.765385,-77.016754,1900,28,9.7,0.4,23,0,1.65
19181,38.998347,-76.947364,4250,34,16.2,0.45,13,0,1.29
19182,38.83718,-76.94253,1750,34,14.8,0.12,99,1,0.3
19183,38.813067,-76.918618,3600,34,5.5,0.68,16,0,1.52
19184,38.989652,-76.910591,2500,34,13.3,0.15,39,1,0.85
19185,38.91431,-76.865042,2600,34,12.3,0.33,42,2,0.7
19186,38.879227,-76.918388,1500,34,10.2,0.03,94,6,0.36
19187,38.968659,-76.771466,4999,39,9.2,0.26,7,0,2.77
19188,38.997876,-76.926836,3900,34,14.7,0.04,40,0,1.05
19189,38.871973,-76.778337,900,39,5.3,1.31,0,0,2.96
19190,38.890759,-76.833139,2100,34,13.2,0.15,60,1,0.09
19191,38.903655,-76.920553,2850,34,16.5,0.17,112,5,0.62
19192,38.919239,-76.894034,2500,34,10.3,0.1,66,1,0.7
19193,38.947906,-76.851076,3200,34,9.2,0.16,30,2,0.41
19194,39.109081,-76.857338,1650,34,16.8,0.15,15,0,2.49
19195,38.7034,-76.978394,1150,32,13.8,0.52,23,0,1.54
19196,38.819702,-76.755626,2300,39,8.7,4.13,0,0,3.97
19197,38.681424,-76.810266,2300,32,6.0,7.1,0,0,2.73
19198,38.983222,-76.777948,1500,39,5.3,0.73,6,0,2.75
19199,38.829519,-76.963225,2500,34,10.8,0.09,72,1,0.57
19200,38.867395,-76.764982,3650,39,6.0,1.78,0,0,3.5
19201,38.990247,-76.86586,680,34,13.8,0.08,69,0,1.56
19202,38.821918,-76.762923,1900,39,11.0,4.15,0,0,3.66
19203,38.903589,-76.823109,800,34,12.0,0.04,35,1,0.43
19204,38.959106,-76.825758,2800,34,10.5,0.05,25,1,0.36
19205,38.998549,-76.865726,2600,34,12.0,0.05,64,0,1.28
19206,38.831595,-76.78574,4500,39,5.8,3.54,0,0,2.63
19207,38.945509,-76.791689,1250,34,9.2,1.11,0,0,1.0
19208,38.990743,-76.902463,1950,34,12.8,0.11,46,0,0.92
19209,38.986583,-76.859641,1950,34,13.7,0.32,55,0,1.68
19210,38.892663,-76.829277,1825,34,11.8,0.1,63,2,0.34
19211,38.805552,-76.952079,1550,34,10.5,0.12,32,1,0.86
19212,38.838117,-76.950411,1750,34,16.0,0.03,119,1,0.36
19213,38.787666,-76.92421,1500,32,13.5,0.36,19,0,1.09
19214,38.901205,-76.907933,1475,34,12.2,0.23,90,3,0.49
19215,38.7034,-76.978394,850,32,13.8,0.52,23,0,1.54
19216,38.890389,-76.830363,2300,34,13.2,0.08,57,1,0.23
19217,38.808936,-77.001811,1500,28,12.5,0.19,62,0,1.3
19218,38.765009,-77.003931,3499,32,13.5,0.29,14,0,1.79
19219,38.90379,-76.825224,2100,34,13.5,0.08,38,1,0.33
19220,38.962199,-76.954719,3000,34,15.2,0.06,119,0,1.13
19221,38.958591,-76.914393,3100,34,16.3,0.15,50,0,1.12
19222,38.842319,-76.88207,1475,34,9.5,0.21,45,1,0.46
19223,38.935184,-76.952103,850,34,13.5,0.09,81,1,0.83
19224,38.96006,-76.902,1500,34,12.2,0.1,33,1,0.6
19225,38.832694,-76.956394,1500,34,11.7,0.12,107,1,0.55
19226,38.861469,-76.947777,2250,34,14.8,0.08,81,2,0.49
19227,38.952072,-76.911461,1000,34,10.5,0.35,51,0,0.91
19228,38.775291,-76.999252,1799,32,13.5,0.27,17,0,1.22
19229,38.840824,-76.883946,1500,34,9.5,0.26,43,1,0.38
19230,38.9519,-76.788995,4000,39,9.2,0.78,4,0,1.32
19231,38.970278,-76.828777,2000,34,10.5,0.57,27,3,0.3
19232,38.784739,-77.015386,2495,28,11.8,0.19,17,2,0.47
19233,38.900316,-76.918375,2200,34,16.5,0.13,112,6,0.52
19234,39.041945,-76.950356,1375,34,12.2,0.04,20,0,2.16
19235,38.953167,-76.749505,2700,39,9.3,0.31,36,0,3.34
19236,39.091894,-76.867284,2700,34,13.8,0.08,34,0,1.33
19237,38.930363,-76.831742,2900,34,10.0,1.01,0,1,0.42
19238,39.00046,-76.755687,4650,39,10.5,0.19,17,0,4.27
19239,38.860083,-76.900598,2950,34,14.2,0.1,115,0,0.87
19240,38.763356,-77.02711,8500,28,9.7,0.16,15,0,1.58
19241,38.779949,-77.007779,4400,28,11.8,0.12,21,2,0.74
19242,38.974203,-76.850713,4500,34,16.5,0.23,53,1,0.77
19243,38.927305,-76.797026,2000,34,7.2,1.89,0,0,1.21
19244,38.731777,-76.973656,1400,32,10.8,0.13,22,0,1.29
19245,38.90151,-76.840347,3100,34,15.2,0.05,65,2,0.64
19246,38.759661,-76.875077,3300,32,5.2,0.7,2,0,1.04
19247,38.906733,-76.789009,1750,39,5.2,0.54,14,0,2.66
19248,38.693424,-76.859697,2400,32,7.7,5.2,0,0,1.4
19249,39.088047,-76.866722,2000,34,13.3,0.34,31,0,1.07
19250,38.940842,-76.926689,2950,34,15.0,0.12,85,0,2.02
19251,38.674162,-76.883703,1700,32,6.7,6.34,0,0,3.25
19252,38.830992,-76.91449,3200,34,14.5,0.3,41,1,0.85
19253,38.846399,-76.743581,4995,39,8.5,2.18,0,0,4.51
19254,38.900307,-76.851097,685,34,10.7,0.13,52,1,0.55
19255,38.719931,-76.974698,2400,32,10.8,0.45,40,0,1.06
19256,38.960518,-76.88165,1800,34,11.2,0.08,80,0,0.86
19257,38.784068,-77.015822,2100,28,11.8,0.16,17,2,0.52
19258,38.955299,-76.810158,3800,34,15.7,0.09,11,1,0.93
19259,38.82331,-76.764176,2300,39,11.0,4.1,0,0,3.64
19260,38.983539,-76.874535,2050,34,18.0,0.13,66,0,1.64
19261,38.771729,-76.786642,2700,36,4.7,5.79,0,0,2.56
19262,38.900882,-76.871191,700,34,10.7,0.25,35,0,0.98
19263,38.851773,-76.926927,3200,34,16.8,0.12,58,3,0.6
19264,39.004785,-76.789365,4000,39,5.3,0.06,14,0,2.94
19265,38.784068,-77.015822,3500,28,11.8,0.16,17,2,0.52
19266,38.952253,-76.749617,1600,39,9.3,0.28,31,0,3.32
19267,38.987386,-76.830243,700,34,14.5,0.24,36,1,0.9
19268,38.891732,-76.818602,2890,34,13.0,0.23,55,0,0.87
19269,38.892587,-76.864714,3200,34,10.7,0.21,31,0,1.03
19270,38.773075,-76.878693,1200,32,9.2,0.6,2,1,0.3
19271,38.852186,-76.926126,3550,34,16.8,0.17,59,3,0.57
19272,38.826013,-76.983258,2500,34,10.7,0.08,118,0,0.9
19273,39.088629,-76.848248,2100,34,9.0,0.1,23,0,1.28
19274,38.868273,-76.826583,3300,34,3.7,0.76,9,1,0.78
19275,38.827691,-76.964016,5000,34,10.8,0.22,67,2,0.43
19276,38.851848,-76.926054,3250,34,16.8,0.15,58,3,0.59
19277,38.892983,-76.831825,2500,34,11.8,0.08,67,2,0.25
19278,38.963172,-76.948408,1850,34,14.7,0.04,128,0,1.38
19279,38.684352,-76.870578,3200,32,7.7,5.69,0,0,2.25
19280,38.936301,-76.712403,4000,39,6.7,0.83,2,0,5.25
19281,38.98935,-76.925781,2400,34,15.3,0.48,39,1,0.56
19282,38.955343,-76.878844,1375,34,11.2,0.11,78,0,0.86
19283,39.005547,-76.751099,2450,39,10.5,0.54,10,0,4.65
19284,39.000457,-76.736916,1575,39,9.8,0.53,8,0,5.63
19285,38.71138,-76.837935,1900,32,7.7,4.55,0,1,0.4
19286,38.96624,-76.943062,3000,34,12.5,0.04,106,0,1.31
19287,38.929661,-76.888691,3350,34,13.7,0.15,67,1,0.69
19288,38.824544,-76.969251,3000,34,9.2,0.05,54,1,0.2
19289,38.793255,-76.99929,1550,33,16.2,0.24,48,2,0.64
19290,38.974523,-76.857958,1850,34,15.0,0.13,59,0,1.14
19291,38.962099,-76.930168,2995,34,14.8,0.07,82,0,1.48
19292,39.107713,-76.880193,2550,34,6.5,0.59,10,0,2.59
19293,39.09552,-76.878333,3000,34,13.8,0.17,21,0,1.79
19294,38.792444,-76.999156,1750,32,16.2,0.26,44,2,0.64
19295,38.91353,-76.82942,3495,34,9.7,0.5,28,1,0.49
19296,38.936324,-76.854204,3200,34,8.3,0.41,41,2,0.82
19297,39.088629,-76.848248,2200,34,9.0,0.1,23,0,1.28
19298,38.928908,-76.833237,2850,34,10.0,0.89,7,1,0.54
19299,38.891861,-76.828613,2195,34,11.8,0.12,58,1,0.35
19300,38.92989,-76.907463,2550,34,11.3,0.22,70,0,1.33
19301,38.784739,-77.015386,2900,28,11.8,0.19,17,2,0.47
19302,38.948722,-76.904166,3800,34,15.0,0.39,36,1,0.61
19303,38.870432,-76.886591,1800,34,10.3,0.06,64,1,0.93
19304,38.965009,-76.8619,1800,34,11.3,0.13,77,0,1.06
19305,38.929932,-76.907457,4000,34,11.3,0.22,72,0,1.34
19306,38.769088,-76.891382,3500,32,10.2,0.31,2,0,1.04
19307,38.89971,-76.776977,2545,39,5.5,0.09,21,0,3.4
19308,38.783535,-77.01074,3000,28,11.8,0.2,22,2,0.48
19309,38.988754,-76.800507,850,39,6.8,0.5,6,0,1.76
19310,38.930164,-76.900375,1500,34,9.0,0.15,73,0,1.19
19311,38.707851,-77.012352,1900,32,11.2,0.81,3,0,0.99
19312,38.801536,-76.951697,1850,34,10.8,0.14,30,0,1.13
19313,39.016729,-76.915321,4000,34,12.0,0.32,45,1,0.3
19314,38.732723,-76.911647,3000,32,3.8,2.68,0,0,3.0
19315,38.786585,-76.840699,2950,32,5.5,2.79,0,0,1.29
19316,38.929741,-76.912908,3450,34,13.5,0.01,73,0,1.23
19317,38.776396,-76.997773,2700,32,13.5,0.2,19,0,1.19
19318,38.696094,-76.959348,3120,32,5.2,1.6,0,0,2.6
19319,38.938865,-76.728089,3200,39,8.3,0.49,23,0,4.4
19320,38.991932,-76.900925,1525,34,12.8,0.23,46,0,0.9
19321,38.890607,-76.840733,3100,34,9.8,0.18,62,1,0.33
19322,39.107318,-76.885758,3500,34,7.0,0.93,0,0,2.7
19323,38.765196,-76.919486,2800,32,6.3,1.68,0,1,0.91
19324,38.915859,-76.878883,1900,34,14.0,0.2,77,1,0.41
19325,38.773075,-76.878693,1200,32,9.2,0.6,2,1,0.3
19326,38.966389,-76.937827,2690,34,13.2,0.06,79,0,1.2
19327,38.692212,-76.860284,2000,32,7.7,5.27,0,0,1.49
19328,39.014285,-76.914063,3650,34,12.0,0.28,44,2,0.13
19329,38.83718,-76.94253,1900,34,14.8,0.12,99,1,0.3
19330,38.927529,-76.848349,5700,34,10.0,0.34,19,1,0.49
19331,39.104019,-76.877205,1750,34,11.5,0.43,17,0,2.29
19332,38.833287,-76.71143,3400,39,4.5,2.98,0,0,6.36
19333,38.836978,-76.954545,1840,34,16.0,0.03,119,1,0.49
19334,38.967731,-76.72689,3500,39,14.0,0.16,27,0,4.81
19335,38.782944,-76.835605,3750,32,5.5,2.92,0,0,1.35
19336,39.063822,-76.882307,3099,34,5.8,0.36,5,0,1.21
19337,39.062216,-76.933006,3100,34,12.3,0.4,25,0,1.19
19338,38.952253,-76.749617,3000,39,9.3,0.28,31,0,3.32
19339,38.778126,-76.995811,2850,32,11.0,0.21,20,0,1.17
19340,38.964954,-76.861916,2700,34,11.3,0.12,79,0,1.06
19341,38.820075,-76.914604,2800,34,14.5,0.22,22,0,1.44
19342,38.979282,-76.928993,2500,34,18.5,0.12,39,1,0.35
19343,38.95733,-76.971193,3200,34,14.3,0.16,74,1,0.73
19498,39.070957,-76.948502,1195,34,14.0,0.42,50,0,1.07
19499,39.053539,-77.11898,2224,29,7.3,0.55,20,2,0.56
19500,39.094997,-76.921262,4300,34,9.5,0.56,9,0,1.16
19501,39.087575,-77.219582,2500,23,11.7,3.07,0,1,0.5
19502,39.028576,-77.101692,4849,29,13.0,1.15,0,1,0.69
19503,39.028576,-77.101692,2930,29,13.0,1.15,0,1,0.69
19504,39.10284,-77.160782,2700,29,15.8,0.27,23,1,0.65
19505,39.028576,-77.101692,13995,29,13.0,1.15,0,1,0.69
19506,39.028576,-77.101692,2521,29,13.0,1.15,0,1,0.69
19507,39.028576,-77.101692,7175,29,13.0,1.15,0,1,0.69
19508,39.028576,-77.101692,5961,29,13.0,1.15,0,1,0.69
19509,39.028576,-77.101692,5553,29,13.0,1.15,0,1,0.69
19510,39.076511,-77.125486,2560,29,15.7,0.09,22,1,0.42
19511,39.033493,-77.116152,3100,29,14.7,0.83,10,1,0.84
19512,39.028576,-77.101692,4631,29,13.0,1.15,0,1,0.69
19513,39.10284,-77.160782,2860,29,15.8,0.27,23,1,0.65
19514,39.028576,-77.101692,6086,29,13.0,1.15,0,1,0.69
19515,39.028576,-77.101692,4031,29,13.0,1.15,0,1,0.69
19516,39.028576,-77.101692,6051,29,13.0,1.15,0,1,0.69
19517,39.028576,-77.101692,5643,29,13.0,1.15,0,1,0.69
19518,39.115551,-77.24824,3100,24,9.8,4.39,0,0,2.21
19519,39.028576,-77.101692,4711,29,13.0,1.15,0,1,0.69
19520,39.028576,-77.101692,4718,29,13.0,1.15,0,1,0.69
19521,39.028576,-77.101692,7200,29,13.0,1.15,0,1,0.69
19522,39.028576,-77.101692,5231,29,13.0,1.15,0,1,0.69
19523,39.028576,-77.101692,4789,29,13.0,1.15,0,1,0.69
19524,39.10284,-77.160782,3200,29,15.8,0.27,23,1,0.65
19525,39.028576,-77.101692,4693,29,13.0,1.15,0,1,0.69
19526,39.028576,-77.101692,5424,29,13.0,1.15,0,1,0.69
19527,39.028576,-77.101692,6995,29,13.0,1.15,0,1,0.69
19528,39.028576,-77.101692,9160,29,13.0,1.15,0,1,0.69
19529,39.10284,-77.160782,2875,29,15.8,0.27,23,1,0.65
19530,39.028576,-77.101692,5221,29,13.0,1.15,0,1,0.69
19531,39.028576,-77.101692,6061,29,13.0,1.15,0,1,0.69
19532,39.028576,-77.101692,3028,29,13.0,1.15,0,1,0.69
19533,39.028576,-77.101692,7345,29,13.0,1.15,0,1,0.69
19534,39.028576,-77.101692,2166,29,13.0,1.15,0,1,0.69
19535,39.028576,-77.101692,5836,29,13.0,1.15,0,1,0.69
19536,39.02685,-77.10211,6156,29,13.0,1.26,0,1,0.71
19537,39.028576,-77.101692,2166,29,13.0,1.15,0,1,0.69
19538,39.028576,-77.101692,2521,29,13.0,1.15,0,1,0.69
19539,39.028576,-77.101692,4908,29,13.0,1.15,0,1,0.69
19540,39.028576,-77.101692,5108,29,13.0,1.15,0,1,0.69
19541,39.10284,-77.160782,3015,29,15.8,0.27,23,1,0.65
19542,39.040855,-77.06163,1700,29,15.0,0.15,39,1,0.67
19543,39.028576,-77.101692,3053,29,13.0,1.15,0,1,0.69
19544,39.028576,-77.101692,4012,29,13.0,1.15,0,1,0.69
19545,39.028576,-77.101692,4768,29,13.0,1.15,0,1,0.69
19546,39.028576,-77.101692,4888,29,13.0,1.15,0,1,0.69
19547,39.028576,-77.101692,4613,29,13.0,1.15,0,1,0.69
19548,39.028576,-77.101692,3078,29,13.0,1.15,0,1,0.69
19549,39.028576,-77.101692,5011,29,13.0,1.15,0,1,0.69
19550,39.071819,-77.08919,3200,29,13.3,0.55,22,0,2.05
19551,39.028576,-77.101692,7295,29,13.0,1.15,0,1,0.69
19552,39.02856,-77.10177,3900,29,13.0,1.15,0,1,0.69
19553,39.10284,-77.160782,3200,29,15.8,0.27,23,1,0.65
19554,39.028576,-77.101692,2796,29,13.0,1.15,0,1,0.69
19555,39.10284,-77.160782,3000,29,15.8,0.27,23,1,0.65
19556,39.10284,-77.160782,2700,29,15.8,0.27,23,1,0.65
19557,39.10284,-77.160782,2875,29,15.8,0.27,23,1,0.65
19558,39.10284,-77.160782,3640,29,15.8,0.27,23,1,0.65
19559,39.028576,-77.101692,2621,29,13.0,1.15,0,1,0.69
19560,39.238817,-77.274211,2750,25,15.3,10.09,0,0,10.73
19561,39.029354,-77.012962,1500,29,10.5,0.21,40,0,2.42
19562,39.028576,-77.101692,2496,29,13.0,1.15,0,1,0.69
19664,38.898529,-76.841469,1800,34,15.2,0.07,70,2,0.69
19665,38.997081,-76.794794,3300,39,5.5,0.26,12,0,2.36
19666,38.991932,-76.900925,1750,34,12.8,0.23,46,0,0.9
19667,38.991315,-76.866729,2750,34,13.8,0.15,74,0,1.48
19668,38.70896,-77.01758,3750,32,3.5,0.91,0,0,1.11
19669,38.877728,-76.912824,2250,34,7.0,0.05,79,4,0.2
19670,38.765336,-76.875405,1900,32,5.2,0.53,2,1,0.65
19671,38.782759,-77.001071,4000,32,10.3,0.15,27,2,0.74
19672,39.096695,-76.857471,2400,34,19.2,0.32,33,0,1.64
19673,38.898469,-76.866444,3200,34,12.3,0.53,33,0,0.88
19674,38.946387,-76.853147,3300,34,9.2,0.1,31,2,0.37
19675,38.758639,-77.022896,2500,28,10.7,0.03,15,0,1.2
19676,38.828708,-76.772251,2650,39,5.8,4.29,0,0,3.36
19677,38.982449,-76.876144,2325,34,18.0,0.26,61,0,1.67
19678,38.892757,-76.87875,3000,34,10.5,0.08,40,1,0.71
19679,38.95756,-76.778545,5790,39,9.2,0.93,0,0,2.0
19680,38.637604,-76.795586,4500,32,3.2,10.1,0,0,5.68
19681,39.090946,-76.888641,3350,34,13.8,0.61,22,0,1.91
19682,38.836978,-76.954545,1750,34,16.0,0.03,119,1,0.49
19683,38.990716,-76.903965,2200,34,12.8,0.05,49,1,0.88
19684,38.870826,-76.933517,2500,34,16.2,0.16,80,3,0.66
19685,38.991287,-76.90152,1900,34,12.8,0.17,46,0,0.92
19686,38.737365,-76.982658,5000,32,7.8,0.4,24,1,0.77
19687,38.784068,-77.015822,3600,28,11.8,0.16,17,2,0.52
19688,38.9149,-76.828382,3650,34,9.7,0.57,24,1,0.59
19689,39.086345,-76.868034,2300,34,13.3,0.36,31,0,0.98
19690,38.777393,-77.013027,900,28,11.8,0.1,17,2,0.91
19691,38.959061,-76.896063,3550,34,6.7,0.36,52,1,0.39
19692,39.008033,-76.782018,2600,39,5.3,0.09,10,0,3.38
19693,38.837992,-76.952867,1575,34,16.0,0.05,116,1,0.45
19694,38.823913,-76.995738,2950,34,8.7,0.08,154,1,0.98
19695,38.98965,-76.925444,4500,34,15.3,0.45,39,1,0.59
19696,38.784739,-77.015386,2450,28,11.8,0.19,17,2,0.47
19697,38.822727,-76.834884,3500,34,6.3,1.56,0,0,1.61
19698,38.871898,-76.834047,4500,34,4.0,0.61,8,1,0.35
19699,39.085885,-76.840809,3250,34,12.5,0.33,17,0,1.41
19700,38.96258,-76.790109,3500,39,9.2,0.23,11,0,1.78
19701,38.959312,-76.947342,1495,34,13.3,0.05,124,0,1.23
19702,38.991188,-76.964646,3950,34,13.8,0.33,47,0,1.39
19703,38.8982,-76.776396,2600,39,5.5,0.18,21,0,2.96
19704,38.940433,-76.887726,2400,34,11.7,0.33,49,0,0.97
19705,39.09455,-76.879167,4350,34,13.8,0.18,21,0,1.76
19706,39.04252,-76.950756,1850,34,12.2,0.05,26,0,2.17
19707,38.92075,-76.732082,2500,39,11.8,0.19,37,0,4.43
19708,38.770174,-76.783519,3250,36,4.3,5.99,0,0,2.65
19709,38.82418,-76.741014,2400,39,8.5,3.58,0,0,4.82
19710,38.920585,-76.841613,3600,34,10.0,0.22,12,0,0.85
19711,38.779451,-77.002291,3500,28,13.5,0.19,24,1,0.88
19712,39.068512,-76.857272,2500,34,9.8,0.79,7,1,0.39
19713,39.089882,-76.873955,2500,34,13.3,0.14,27,0,1.34
19714,38.849373,-76.852581,2100,34,6.0,1.17,0,2,0.36
19715,38.85873,-76.87609,3300,34,13.0,0.3,48,0,1.62
19716,39.106014,-76.851195,3300,34,17.5,0.08,14,0,2.33
19717,38.861393,-76.947868,1800,34,14.8,0.09,81,2,0.49
19718,38.841558,-76.925119,2200,34,10.7,0.28,56,0,1.12
19719,38.927526,-76.740748,3750,39,13.0,0.06,25,0,3.84
19720,38.770961,-76.85581,4500,32,4.3,1.62,0,0,0.98
19721,38.995866,-76.828332,4800,34,6.5,0.34,21,0,1.47
19722,38.830505,-76.767341,1800,39,6.0,3.76,0,0,3.54
19723,38.717432,-76.999808,1500,32,10.3,0.07,24,2,0.24
